id,type,date,date_unixtime,from,from_id,text,text_entities/0/type,text_entities/0/text,file,file_size,media_type,mime_type,duration_seconds,photo,photo_file_size,width,height,edited,edited_unixtime,file_name,thumbnail,thumbnail_file_size,sticker_emoji,reactions/0/type,reactions/0/count,reactions/0/emoji,reactions/0/recent/0/from,reactions/0/recent/0/from_id,reactions/0/recent/0/date,reactions/0/recent/1/from,reactions/0/recent/1/from_id,reactions/0/recent/1/date,reply_to_message_id,text/0,text/1/type,text/1/text,text/2,text_entities/1/type,text_entities/1/text,text_entities/2/type,text_entities/2/text,text/0/type,text/0/text,forwarded_from,forwarded_from_id,text/0/document_id,text/2/type,text/2/text,text/2/document_id,text/3,text/4/type,text/4/text,text/4/href,text/5,text/6/type,text/6/text,text/6/document_id,text/7,text/8/type,text/8/text,text/8/href,text/9,text_entities/0/document_id,text_entities/2/document_id,text_entities/3/type,text_entities/3/text,text_entities/4/type,text_entities/4/text,text_entities/4/href,text_entities/5/type,text_entities/5/text,text_entities/6/type,text_entities/6/text,text_entities/6/document_id,text_entities/7/type,text_entities/7/text,text_entities/8/type,text_entities/8/text,text_entities/8/href,text_entities/9/type,text_entities/9/text,text/1/href,text/3/type,text/3/text,text/3/href,text/4,text_entities/1/href,text_entities/3/href,text/1/document_id,text_entities/1/document_id,actor,actor_id,action,discard_reason,self_destruct_period_seconds,text/1,text/8/document_id,text/9/type,text/9/text,text/9/href,text/10,text_entities/8/document_id,text_entities/9/href,text_entities/10/type,text_entities/10/text,message_id,text/0/href,text/2/href,text_entities/0/href,text_entities/2/href,text/3/document_id,text/5/type,text/5/text,text/5/href,text/6,text_entities/3/document_id,text_entities/5/href,reactions/1/type,reactions/1/count,reactions/1/emoji,reactions/1/recent/0/from,reactions/1/recent/0/from_id,reactions/1/recent/0/date,text/5/document_id,text/6/href,text_entities/5/document_id,text_entities/6/href,gift_id,stars,is_limited,is_anonymous,gift_text,text/7/type,text/7/text,text/8,text/11/type,text/11/text,text/12/type,text/12/text,text/13/type,text/13/text,text/14/type,text/14/text,text/15/type,text/15/text,text/16/type,text/16/text,text/17/type,text/17/text,text/18,text/19/type,text/19/text,text/20/type,text/20/text,text/21/type,text/21/text,text/22/type,text/22/text,text/23/type,text/23/text,text/23/document_id,text/24,text/25/type,text/25/text,text/26,text/27/type,text/27/text,text/28/type,text/28/text,text/29,text_entities/11/type,text_entities/11/text,text_entities/12/type,text_entities/12/text,text_entities/13/type,text_entities/13/text,text_entities/14/type,text_entities/14/text,text_entities/15/type,text_entities/15/text,text_entities/16/type,text_entities/16/text,text_entities/17/type,text_entities/17/text,text_entities/18/type,text_entities/18/text,text_entities/19/type,text_entities/19/text,text_entities/20/type,text_entities/20/text,text_entities/21/type,text_entities/21/text,text_entities/22/type,text_entities/22/text,text_entities/23/type,text_entities/23/text,text_entities/23/document_id,text_entities/24/type,text_entities/24/text,text_entities/25/type,text_entities/25/text,text_entities/26/type,text_entities/26/text,text_entities/27/type,text_entities/27/text,text_entities/28/type,text_entities/28/text,text_entities/29/type,text_entities/29/text
1209926,message,2026-03-11T06:32:33,1773199953,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),17730,voice_message,audio/ogg,4,,,,,,,,,,,,,,,,,,,,1209924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209927,message,2026-03-11T06:32:47,1773199967,Sun Rise,user787047685,,,,(File not included. Change data exporting settings to download.),38012,sticker,application/x-tgsticker,,,,512,512,,,AnimatedSticker.tgs,(File not included. Change data exporting settings to download.),3610,🙄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209928,message,2026-03-11T06:36:04,1773200164,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),1850218,video_message,video/mp4,13,,,400,400,,,video.mp4,(File not included. Change data exporting settings to download.),14190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209929,message,2026-03-11T06:38:23,1773200303,Sun Rise,user787047685,Ну что за модница,plain,Ну что за модница,,,,,,,,,,2026-03-11T06:38:28,1773200308,,,,,emoji,1,❤,Zan,user1764131291,2026-03-11T06:38:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209930,message,2026-03-11T06:45:15,1773200715,Sun Rise,user787047685,Написал 44 будет возьму,plain,Написал 44 будет возьму,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209931,message,2026-03-11T06:45:33,1773200733,Zan,user1764131291,И что ты будешь соглашаться,plain,И что ты будешь соглашаться,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209932,message,2026-03-11T06:45:45,1773200745,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),33363,voice_message,audio/ogg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209933,message,2026-03-11T06:45:47,1773200747,Sun Rise,user787047685,Я хз то,plain,Я хз то,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209941,message,2026-03-11T07:01:11,1773201671,Sun Rise,user787047685,,,,,,,,,(File not included. Change data exporting settings to download.),49486,590,1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209942,message,2026-03-11T07:01:11,1773201671,Sun Rise,user787047685,,,,,,,,,(File not included. Change data exporting settings to download.),59548,590,1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209943,message,2026-03-11T07:01:27,1773201687,Sun Rise,user787047685,,,,(File not included. Change data exporting settings to download.),42352,voice_message,audio/ogg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209944,message,2026-03-11T07:01:42,1773201702,Zan,user1764131291,Классно 👍,plain,Классно 👍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209945,message,2026-03-11T07:01:49,1773201709,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),18370,sticker,image/webp,,,,512,512,,,sticker.webp,(File not included. Change data exporting settings to download.),11018,🧐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209946,message,2026-03-11T07:01:52,1773201712,Zan,user1764131291,Поздравляю,plain,Поздравляю,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209947,message,2026-03-11T07:01:55,1773201715,Zan,user1764131291,Я ушла,plain,Я ушла,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209948,message,2026-03-11T07:02:04,1773201724,Sun Rise,user787047685,,,,(File not included. Change data exporting settings to download.),38012,sticker,application/x-tgsticker,,,,512,512,,,AnimatedSticker.tgs,(File not included. Change data exporting settings to download.),3610,🙄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209949,message,2026-03-11T07:02:10,1773201730,Sun Rise,user787047685,Шо не так то,plain,Шо не так то,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209950,message,2026-03-11T07:02:52,1773201772,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),83448,voice_message,audio/ogg,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209951,message,2026-03-11T07:03:00,1773201780,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),31770,voice_message,audio/ogg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209952,message,2026-03-11T07:03:19,1773201799,Sun Rise,user787047685,Зай я в машине,plain,Зай я в машине,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209953,message,2026-03-11T07:03:25,1773201805,Sun Rise,user787047685,Прости не могу послушать,plain,Прости не могу послушать,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209954,message,2026-03-11T07:03:27,1773201807,Zan,user1764131291,Мне уже похуй,plain,Мне уже похуй,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209955,message,2026-03-11T07:03:30,1773201810,Zan,user1764131291,Делай что хочешь,plain,Делай что хочешь,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209956,message,2026-03-11T07:03:35,1773201815,Sun Rise,user787047685,Что не так то емае,plain,Что не так то емае,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209957,message,2026-03-11T07:24:16,1773203056,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),445823,voice_message,audio/ogg,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209984,message,2026-03-11T08:13:55,1773206035,Sun Rise,user787047685,,,,(File not included. Change data exporting settings to download.),19886,sticker,image/webp,,,,512,512,,,sticker.webp,(File not included. Change data exporting settings to download.),10112,🥸,,,,,,,,,,1209957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209985,message,2026-03-11T08:14:22,1773206062,Zan,user1764131291,,,,(File not included. Change data exporting settings to download.),151918,sticker,video/webm,,,,512,512,,,sticker.webm,(File not included. Change data exporting settings to download.),9610,😁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209986,message,2026-03-11T08:14:48,1773206088,Sun Rise,user787047685,Да не буду я светить,plain,Да не буду я светить,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209987,message,2026-03-11T08:15:29,1773206129,Zan,user1764131291,Да ну я же просить буду,plain,Да ну я же просить буду,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209988,message,2026-03-11T08:15:36,1773206136,Zan,user1764131291,Тип мне же надо знать как он выглядит,plain,Тип мне же надо знать как он выглядит,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209989,message,2026-03-11T08:15:39,1773206139,Zan,user1764131291,Просто не прятно,plain,Просто не прятно,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209990,message,2026-03-11T08:15:40,1773206140,Sun Rise,user787047685,Та погоди ещё,plain,Та погоди ещё,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209992,message,2026-03-11T08:15:50,1773206150,Zan,user1764131291,Что Иза этого ты дома будешь тока к 10,plain,Что Иза этого ты дома будешь тока к 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209993,message,2026-03-11T08:15:57,1773206157,Zan,user1764131291,А 2ч будешь его делать еще,plain,А 2ч будешь его делать еще,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209994,message,2026-03-11T08:15:59,1773206159,Zan,user1764131291,Не приятно,plain,Не приятно,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209995,message,2026-03-11T08:16:05,1773206165,Zan,user1764131291,Я очень устала на него копить,plain,Я очень устала на него копить,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209996,message,2026-03-11T08:16:11,1773206171,Zan,user1764131291,А тебе просто все на подростке,plain,А тебе просто все на подростке,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209997,message,2026-03-11T08:16:16,1773206176,Zan,user1764131291,30к запляьтят,plain,30к запляьтят,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209998,message,2026-03-11T08:16:18,1773206178,Zan,user1764131291,Туда сюда,plain,Туда сюда,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209999,message,2026-03-11T08:16:22,1773206182,Zan,user1764131291,Ваще без заморок,plain,Ваще без заморок,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210001,message,2026-03-11T09:26:49,1773210409,Sun Rise,user787047685,,,,(File not included. Change data exporting settings to download.),38012,sticker,application/x-tgsticker,,,,512,512,,,AnimatedSticker.tgs,(File not included. Change data exporting settings to download.),3610,🙄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210002,message,2026-03-11T09:26:52,1773210412,Sun Rise,user787047685,Ну хватит,plain,Ну хватит,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210003,message,2026-03-11T09:27:06,1773210426,Zan,user1764131291,Ага,plain,Ага,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210004,message,2026-03-11T09:27:12,1773210432,Zan,user1764131291,Его берут или как,plain,Его берут или как,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210005,message,2026-03-11T09:27:15,1773210435,Zan,user1764131291,Че вы решили,plain,Че вы решили,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210006,message,2026-03-11T09:27:16,1773210436,Sun Rise,user787047685,,,,(File not included. Change data exporting settings to download.),53621,voice_message,audio/ogg,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
